"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id"
81,"Lecture 017
Lecture Topic: Cardiology Part - 3
Duration: 36:35","684981208",f780e4af42,"{""360p"": ""81.22MB"", ""540p"": ""169.47MB"", ""720p"": ""229.21MB""}","<div style=""padding:56.6% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/684981208?h=f780e4af42&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Cardiology (493-Last)""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,17,0,"2022-03-05 16:29:41.196813","2022-03-05 16:29:41.196857",39
82,"Lecture 005
Lecture Topic: The spleen and pancreas
Duration: 1:49:07","685177426",c60cd446c4,"{""360p"": ""199.56MB"", ""540p"": ""410.23MB"", ""720p"": ""563.19MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/685177426?h=c60cd446c4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""The spleen and pancreas""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2022-03-07 01:59:06.884521","2022-03-07 01:59:06.884567",40
84,"Lecture 018
Lecture Topic: Respiratory Medicine
Duration: 39:57","685958023",d19fdcccf5,"{""360p"": ""120.6MB"", ""540p"": ""253.17MB"", ""720p"": ""376.52MB""}","<div style=""padding:52.66% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/685958023?h=d19fdcccf5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory Medicine""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,18,0,"2022-03-09 03:14:58.257112","2022-03-09 03:14:58.257145",39
85,"Lecture 003
Lecture Topic: Fundamentals of reproduction: placenta and fetal membrane
Duration: 30:16","682836260","5dd64f263c","{""360p"": ""53.14MB"", ""540p"": ""112.92MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/682836260?h=5dd64f263c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Fundamentals of reproduction: placenta and fetal membrane""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,3,0,"2022-03-09 05:24:46.058377","2022-03-09 05:24:46.058422",41
86,"Lecture 005
Lecture Topic: Physiological changes during pregnancy
Duration: 21:06","684083113","152e72927d","{""360p"": ""40.88MB"", ""540p"": ""89.47MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/684083113?h=152e72927d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Physiological changes during pregnancy""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2022-03-09 05:32:36.826470","2022-03-09 05:32:36.826514",41
87,"Lecture 004
Lecture Topic: Fetal physiology
Duration: 15:59","686148559",d47cc933e0,"{""360p"": ""30.16MB"", ""540p"": ""64.05MB""}","<div style=""padding:221.88% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/686148559?h=d47cc933e0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Fetal physiology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,4,0,"2022-03-09 05:35:09.172367","2022-03-09 05:35:09.172411",41
88,"Lecture 006
Lecture Topic: Prenatal genetic screening and diagnosis and fetal wellbeing
Duration: 18:39","686122328",be54f21845,"{""360p"": ""39.16MB"", ""540p"": ""85.8MB"", ""720p"": ""125.83MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/686122328?h=be54f21845&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Prenatal genetic screening and diagnosis and fetal wellbeing""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,6,0,"2022-03-09 05:37:30.369323","2022-03-09 05:37:30.369361",41
89,"Lecture 013
Lecture Topic: Metabolism & biomolecules part-1
Duration: 36:59","686599844",d4354353cb,"{""360p"": ""70.53MB"", ""540p"": ""138.46MB"", ""720p"": ""153.36MB""}","<div style=""padding:56.6% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/686599844?h=d4354353cb&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Metabolism &amp;amp; biomolecules part-1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,13,0,"2022-03-10 08:22:16.445437","2022-03-10 08:22:16.445477",60
90,"Lecture 014
Lecture Topic: Metabolism & biomolecules part-2
Duration: 39:05","686600602","3a5624e63c","{""360p"": ""72.62MB"", ""540p"": ""142.64MB"", ""720p"": ""164.09MB""}","<div style=""padding:56.6% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/686600602?h=3a5624e63c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Metabolism &amp;amp; biomolecules part-2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,14,0,"2022-03-10 08:30:07.732319","2022-03-10 08:30:07.732360",60
91,"Lecture 007
Lecture Topic: Multiple pregnancy, Amniotic fluid disorders,abnormalities of placenta and cord
Duration: 25:38","687263425","64326d5a8c","{""360p"": ""47.87MB"", ""540p"": ""102.36MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/687263425?h=64326d5a8c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Multiple pregnancy, Amniotic fluid disorders,abnormalities of placenta and cord""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-03-11 20:40:03.475044","2022-03-11 20:40:03.475089",41
93,"Lecture 006
Lecture Topic: The small and large intestine
Duration: 1:27:27","687561227","06e30cebc8","{""360p"": ""163.73MB"", ""540p"": ""330.37MB"", ""720p"": ""460.39MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/687561227?h=06e30cebc8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""The small and large intestine""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,6,0,"2022-03-13 04:17:18.124081","2022-03-15 06:12:22.192241",40
94,"Lecture 007
Lecture Topic: The stomach part -1
Duration: 1:25:54","688219437","75edb7980e","{""360p"": ""164.05MB"", ""540p"": ""333.39MB"", ""720p"": ""432.11MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/688219437?h=75edb7980e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""The stomach part -1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-03-15 06:10:07.399481","2022-03-15 06:11:27.765761",40
99,"Lecture 008
Lecture Topic: Haemorrhage in early pregnancy
Duration: 33:56","688712461",ce0823c04d,"{""360p"": ""62.87MB"", ""540p"": ""134.78MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/688712461?h=ce0823c04d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Hemorrhage in early pregnancy""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-03-16 06:05:33.200315","2022-03-16 06:05:33.200357",41
100,"Lecture 008
Lecture Topic: The stomach part -2
Duration: 1:27:04","689107616",bb84993026,"{""360p"": ""160.1MB"", ""540p"": ""319.92MB"", ""720p"": ""419.83MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689107616?h=bb84993026&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""The stomach part -2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-03-17 04:03:02.253105","2022-03-17 04:03:02.253144",40
101,"Lecture 009
Lecture Topic: Intestinal obstruction  and vermiform appendix
Duration: 1:00:58","689111442",d15cb74362,"{""360p"": ""119.23MB"", ""540p"": ""240.78MB"", ""720p"": ""319.08MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689111442?h=d15cb74362&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Intestinal obstruction  and vermiform appendix""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,9,0,"2022-03-17 04:05:42.671109","2022-03-17 04:05:42.671158",40
102,"Lecture 007
Lecture Topic: New born and common neonatal problem & New born care and assessment, Birth injuries
Duration: 30:15","689163667",a6ec2ff9c5,"{""360p"": ""42.35MB"", ""540p"": ""84.23MB"", ""720p"": ""109.6MB""}","<div style=""padding:56.16% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689163667?h=a6ec2ff9c5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""New born and common neonatal problem &amp;amp; New born care and assessment, Birth injuries""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-03-17 07:03:34.674605","2022-03-17 07:03:34.674641",42
103,"Lecture 008
Lecture Topic: New born reflexes & congenital malformations  perinatal infections
Duration: 51:44","689164006","6fa37ba942","{""360p"": ""100.97MB"", ""540p"": ""204.83MB"", ""720p"": ""305.03MB""}","<div style=""padding:53.41% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689164006?h=6fa37ba942&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""New born reflexes &amp;amp; congenital malformations  perinatal infections""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-03-17 07:07:39.991851","2022-03-17 07:07:39.991889",42
104,"Lecture 009
Lecture Topic: Cardiovascular system
Duration: 43:44","689164616","5f8cd00f27","{""360p"": ""67.97MB"", ""540p"": ""132.12MB"", ""720p"": ""183.47MB""}","<div style=""padding:53.41% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689164616?h=5f8cd00f27&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Cardiovascular system""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,9,0,"2022-03-17 07:10:19.477775","2022-03-17 07:10:35.634608",42
105,"Lecture 010
Lecture Topic: Respiratory system Part-01
Duration: 29:49","689164882","482376b8e8","{""360p"": ""57.98MB"", ""540p"": ""118.57MB"", ""720p"": ""175.42MB""}","<div style=""padding:53.41% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689164882?h=482376b8e8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory system Part-01""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,10,0,"2022-03-17 07:14:28.535941","2022-03-17 07:14:28.535979",42
106,"Lecture 011
Lecture Topic: Respiratory system Part-02
Duration: 25:22","689165070","78037a8f2f","{""360p"": ""48.34MB"", ""540p"": ""98.84MB"", ""720p"": ""145.85MB""}","<div style=""padding:53.41% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689165070?h=78037a8f2f&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory system Part-02""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,11,0,"2022-03-17 07:21:20.837289","2022-03-17 07:21:20.837320",42
110,"Lecture 019
Lecture Topic: Clinical Biochemistry & Metabolic Medicine
Duration: 27:53","689188453","80dabd5ef8","{""360p"": ""93.13MB"", ""540p"": ""199.72MB"", ""720p"": ""306.17MB""}","<div style=""padding:52.66% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689188453?h=80dabd5ef8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Clinical Biochemistry &amp;amp; Metabolic Medicine""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,19,0,"2022-03-17 08:54:53.074325","2022-03-17 08:54:53.074367",39
111,"Lecture 033
Lecture Topic: Body Fluids, Electrolytes and acid base disorders
Duration: 1:35:45","689328523","3288247376","{""360p"": ""103.19MB"", ""540p"": ""201.91MB"", ""720p"": ""262.4MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689328523?h=3288247376&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Body Fluids, Electrolytes and acid base disorders""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,-106,0,"2022-03-17 15:37:14.157851","2023-10-20 05:43:55.647850",60
112,"Lecture 016
Lecture Topic: Biochemistry (Nutrition)
Duration: 1:00:05","689671360",efbf82d410,"{""360p"": ""81.52MB"", ""540p"": ""155.7MB"", ""720p"": ""210.23MB""}","<div style=""padding:45.1% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/689671360?h=efbf82d410&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Bichemistry (Nutrition)""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,16,0,"2022-03-18 13:13:24.040040","2022-03-18 13:13:24.040077",60
113,"Lecture 010
Lecture Topic: The rectum and anal canal
Duration: 1:46:41","690099996","392734bb66","{""360p"": ""206.67MB"", ""540p"": ""417.43MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/690099996?h=392734bb66&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""The rectum and anal canal""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,10,0,"2022-03-20 03:36:33.638487","2022-03-20 03:36:52.715467",40
114,"Lecture 009
Lecture Topic: Hypertensive disorder in pregnancy and Rh incompatibility
Duration: 24:22","690193799",ec5396ef15,"{""360p"": ""47.4MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/690193799?h=ec5396ef15&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Hypertensive disorder in pregnancy and Rh incompatibility""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,9,0,"2022-03-20 13:25:42.716996","2022-03-20 13:25:42.717031",41
